Transaction Date,Transaction Number,Product Type,Product Scent,Product Size,Cash or Card,Loyalty Number,Customer Name,Loyalty Tier,Loyalty Discount,Quantity,Sales Before Discount,Sales After Discount,Profit
2023-01-04,40123054,Liquid,Rose Garden,0.5L,Card,1006266,Arther Bolus,Silver,0.1,5.0,35.25,31.725,13.23
2023-01-04,40123055,Bar,Fresh Rain,4x,Cash,1004260,Krispin Slaymaker,,,1.0,4.28,,
2023-01-04,40123056,Bar,Eucalyptus Mint,2x,Cash,,,,,4.999999999999999,31.15,,
2023-01-04,40123056,Liquid,Citrus Breeze,0.25L,Cash,,,,,4.0,5.84,,
2023-01-04,40123057,Bar,Ocean Mist,1x,Card,1005166,Emelita Manhood,Bronze,0.05,2.0,2.4,2.28,0.96
2023-01-04,40123057,Liquid,Citrus Breeze,0.5L,Card,1005166,Emelita Manhood,Bronze,0.05,5.0,12.4,11.78,2.83
2023-01-04,40123058,Bar,Lavender Fields,1x,Cash,1004306,Frazier Gepson,Silver,0.1,5.0,8.85,7.965,1.72
2023-01-04,40123058,Bar,Eucalyptus Mint,1x,Cash,1004306,Frazier Gepson,Silver,0.1,1.0,3.49,3.1410000000000005,1.25
2023-01-04,40123059,Liquid,Vanilla Bean,0.25L,Cash,1005850,Rosie Rennicks,Gold,0.15,4.0,18.44,15.674000000000001,3.67
2023-01-05,50123001,Liquid,Lavender Fields,1L,Card,1000339,Wallie Zimmermanns,Gold,0.15,5.0,40.45,34.3825,4.73
2023-01-05,50123001,Liquid,Sandalwood Spice,1L,Card,1000339,Wallie Zimmermanns,Gold,0.15,5.0,65.95,56.0575,7.71
2023-01-05,50123002,Liquid,Fresh Rain,0.25L,Card,1007910,Conway Fairbrass,Bronze,0.05,4.0,5.72,5.433999999999999,0.91
2023-01-05,50123003,Bar,Cedarwood Forest,2x,Card,1004422,Shell Zamorano,Bronze,0.05,2.0,6.1,5.794999999999999,1.57
2023-01-05,50123004,Liquid,Fresh Rain,0.25L,Card,1009732,Skylar Richard,Gold,0.15,2.0,2.86,2.431,0.17
2023-01-05,50123004,Liquid,Rose Garden,0.25L,Card,1009732,Skylar Richard,Gold,0.15,4.0,7.6,6.46,-0.98
2023-01-05,50123004,Liquid,Eucalyptus Mint,0.25L,Card,1009732,Skylar Richard,Gold,0.15,1.0,4.5,3.8249999999999997,1.55
2023-01-05,50123005,Bar,Eucalyptus Mint,2x,Card,1003441,Kellina Macpherson,Bronze,0.05,1.0,6.23,5.9185,2.33
2023-01-05,50123005,Bar,Eucalyptus Mint,2x,Card,1003441,Kellina Macpherson,Bronze,0.05,4.999999999999999,31.15,29.592499999999998,11.64
2023-01-05,50123006,Bar,Eucalyptus Mint,4x,Card,,,,,2.0,16.6,,
2023-01-05,50123006,Bar,Vanilla Bean,4x,Card,,,,,1.0,17.74,,
2023-01-05,50123007,Bar,Vanilla Bean,1x,Cash,,,,,2.0,7.28,,
2023-01-05,50123008,Bar,Fresh Rain,4x,Cash,1007327,Malchy Willingam,,,2.0,8.56,,
2023-01-05,50123008,Liquid,Rose Garden,0.25L,Cash,1007327,Malchy Willingam,,,4.0,7.6,,
2023-01-05,50123009,Liquid,Ocean Mist,1L,Cash,1007549,Tracie Kuhne,Bronze,0.05,5.0,22.95,21.8025,6.15
2023-01-05,50123010,Bar,Ocean Mist,1x,Cash,1007196,Sherye Yepiskov,Gold,0.15,4.0,4.8,4.08,1.44
2023-01-05,50123010,Liquid,Coconut Dream,0.25L,Cash,1007196,Sherye Yepiskov,Gold,0.15,1.0,2.38,2.0229999999999997,0.29
2023-01-05,50123010,Liquid,Cedarwood Forest,1L,Cash,1007196,Sherye Yepiskov,Gold,0.15,3.0000000000000004,20.28,17.238,1.46
2023-01-05,50123011,Bar,Rose Garden,4x,Cash,1003846,Gualterio Kisbee,Gold,0.15,3.0,25.11,21.3435,4.6
2023-01-05,50123011,Liquid,Lavender Fields,0.5L,Cash,1003846,Gualterio Kisbee,Gold,0.15,5.0,24.75,21.037499999999998,6.09
2023-01-05,50123011,Liquid,Rose Garden,1L,Cash,1003846,Gualterio Kisbee,Gold,0.15,1.0,11.85,10.0725,2.72
2023-01-05,50123012,Bar,Fresh Rain,1x,Card,1006620,Cristobal Kreber,Silver,0.1,4.0,6.44,5.796,2.04
2023-01-05,50123012,Bar,Fresh Rain,2x,Card,1006620,Cristobal Kreber,Silver,0.1,1.0,1.89,1.7009999999999998,-0.09
2023-01-05,50123012,Liquid,Coconut Dream,0.25L,Card,1006620,Cristobal Kreber,Silver,0.1,1.0,2.38,2.142,0.41
2023-01-05,50123013,Bar,Cedarwood Forest,2x,Cash,1006953,Harriette Benez,Gold,0.15,2.0,6.1,5.185,0.96
2023-01-05,50123014,Liquid,Rose Garden,0.5L,Cash,,,,,2.0,14.1,,
2023-01-05,50123015,Liquid,Eucalyptus Mint,0.25L,Cash,,,,,3.0,13.5,,
2023-01-05,50123015,Liquid,Vanilla Bean,0.25L,Cash,,,,,1.0,4.61,,
2023-01-05,50123016,Bar,Sandalwood Spice,2x,Cash,,,,,2.0,15.14,,
2023-01-05,50123017,Bar,Ocean Mist,2x,Cash,1008512,Gordy Pettigrew,Silver,0.1,4.0,8.16,7.344,2.34
2023-01-05,50123017,Bar,Sandalwood Spice,2x,Cash,1008512,Gordy Pettigrew,Silver,0.1,2.0,15.14,13.626000000000001,5.87
2023-01-05,50123018,Bar,Fresh Rain,4x,Card,,,,,2.0,8.56,,
2023-01-05,50123018,Liquid,Sandalwood Spice,0.25L,Card,,,,,2.0,8.5,,
2023-01-05,50123019,Bar,Citrus Breeze,2x,Card,1009157,Oliy Abad,Bronze,0.05,2.0,4.04,3.8379999999999996,1.0
2023-01-05,50123020,Bar,Citrus Breeze,1x,Cash,1000159,Farrah Kissack,Bronze,0.05,1.0,0.81,0.7695,0.02
2023-01-05,50123021,Bar,Ocean Mist,4x,Cash,1006088,Sayre Gethings,Silver,0.1,1.0,4.65,4.1850000000000005,1.81
2023-01-05,50123021,Bar,Coconut Dream,4x,Cash,1006088,Sayre Gethings,Silver,0.1,4.999999999999999,48.15,43.335,17.44
2023-01-05,50123022,Bar,Lavender Fields,4x,Card,,,,,1.0,5.1,,
2023-01-05,50123022,Bar,Fresh Rain,4x,Card,,,,,2.0,8.56,,
2023-01-05,50123022,Liquid,Citrus Breeze,0.25L,Card,,,,,5.0,7.3,,
2023-01-05,50123023,Bar,Eucalyptus Mint,4x,Cash,1001006,Marv Massot,Gold,0.15,2.0,16.6,14.110000000000001,0.51
2023-01-05,50123023,Bar,Sandalwood Spice,4x,Cash,1001006,Marv Massot,Gold,0.15,2.9999999999999996,23.97,20.374499999999998,-1.65
2023-01-05,50123024,Bar,Cedarwood Forest,2x,Card,1008194,Sybyl Bush,Silver,0.1,1.0,3.05,2.745,0.64
2023-01-05,50123024,Liquid,Eucalyptus Mint,0.5L,Card,1008194,Sybyl Bush,Silver,0.1,2.0,17.76,15.984000000000002,6.96
2023-01-05,50123025,Bar,Fresh Rain,2x,Cash,1001973,Max Shoebridge,Bronze,0.05,5.0,9.45,8.9775,0.03
2023-01-05,50123025,Liquid,Vanilla Bean,0.25L,Cash,1001973,Max Shoebridge,Bronze,0.05,3.0,13.83,13.138499999999999,4.14
2023-01-05,50123025,Liquid,Coconut Dream,1L,Cash,1001973,Max Shoebridge,Bronze,0.05,5.0,37.5,35.625,1.48
2023-01-05,50123026,Bar,Vanilla Bean,2x,Cash,1003807,Carney Musgrave,Bronze,0.05,2.0,13.72,13.034,3.53
2023-01-05,50123027,Bar,Sandalwood Spice,2x,Card,1009133,Licha Sackler,Bronze,0.05,4.0,30.28,28.766,13.25
2023-01-05,50123027,Liquid,Fresh Rain,0.5L,Card,1009133,Licha Sackler,Bronze,0.05,4.0,9.0,8.549999999999999,-0.41
2023-01-05,50123028,Liquid,Citrus Breeze,0.25L,Cash,,,,,5.0,7.3,,
2023-01-05,50123028,Liquid,Vanilla Bean,0.25L,Cash,,,,,1.0,4.61,,
2023-01-05,50123029,Bar,Citrus Breeze,1x,Card,1002370,Mackenzie Cowpland,Bronze,0.05,2.0,1.62,1.539,0.04
2023-01-05,50123030,Bar,Sandalwood Spice,2x,Card,1007743,Anton Norkutt,Silver,0.1,2.0,15.14,13.626000000000001,5.87
2023-01-05,50123030,Liquid,Sandalwood Spice,0.25L,Card,1007743,Anton Norkutt,Silver,0.1,2.0,8.5,7.65,2.75
2023-01-05,50123030,Liquid,Citrus Breeze,1L,Card,1007743,Anton Norkutt,Silver,0.1,5.0,29.6,26.64,8.89
2023-01-05,50123031,Bar,Rose Garden,2x,Cash,1005265,Berri Clarkson,Bronze,0.05,4.0,12.68,12.046,0.25
2023-01-05,50123031,Liquid,Citrus Breeze,0.5L,Cash,1005265,Berri Clarkson,Bronze,0.05,5.0,12.4,11.78,2.83
2023-01-05,50123031,Liquid,Fresh Rain,0.5L,Cash,1005265,Berri Clarkson,Bronze,0.05,4.0,9.0,8.549999999999999,-0.41
2023-01-05,50123032,Bar,Cedarwood Forest,1x,Cash,1006570,Dani Bicknell,Bronze,0.05,1.0,2.18,2.071,0.96
2023-01-05,50123032,Liquid,Vanilla Bean,0.25L,Cash,1006570,Dani Bicknell,Bronze,0.05,4.0,18.44,17.518,5.52
2023-01-05,50123033,Bar,Fresh Rain,1x,Cash,1008364,Leontyne Pybworth,Gold,0.15,4.0,6.44,5.474,1.71
2023-01-05,50123033,Liquid,Lavender Fields,0.25L,Cash,1008364,Leontyne Pybworth,Gold,0.15,2.0,4.6,3.9099999999999997,0.91
2023-01-05,50123033,Liquid,Fresh Rain,0.25L,Cash,1008364,Leontyne Pybworth,Gold,0.15,1.0,1.43,1.2155,0.09
2023-01-05,50123034,Bar,Coconut Dream,1x,Cash,1000021,Britney O'Nion,Silver,0.1,4.999999999999999,13.7,12.33,5.13
2023-01-05,50123035,Liquid,Citrus Breeze,0.5L,Cash,1000717,Joelly Congram,Bronze,0.05,1.0,2.48,2.356,0.57
2023-01-05,50123036,Liquid,Eucalyptus Mint,0.5L,Card,,,,,3.0,26.64,,
2023-01-05,50123037,Bar,Sandalwood Spice,4x,Card,1002973,Abbi Sacker,Bronze,0.05,2.0,15.98,15.181,0.5
2023-01-05,50123037,Liquid,Citrus Breeze,0.5L,Card,1002973,Abbi Sacker,Bronze,0.05,3.0,7.44,7.068,1.7
2023-01-05,50123038,Liquid,Citrus Breeze,0.5L,Cash,1006981,Robena Wasbrough,Bronze,0.05,1.0,2.48,2.356,0.57
2023-01-05,50123038,Liquid,Sandalwood Spice,1L,Cash,1006981,Robena Wasbrough,Bronze,0.05,1.0,13.19,12.530499999999998,2.86
2023-01-05,50123039,Bar,Eucalyptus Mint,2x,Cash,1004370,Harwell Stayt,Bronze,0.05,3.0,18.69,17.7555,6.99
2023-01-05,50123040,Bar,Cedarwood Forest,1x,Card,1000125,Marcy Pareman,Bronze,0.05,1.0,2.18,2.071,0.96
2023-01-05,50123040,Liquid,Coconut Dream,1L,Card,1000125,Marcy Pareman,Bronze,0.05,4.0,30.0,28.5,1.18
2023-01-05,50123041,Liquid,Rose Garden,1L,Cash,1008620,Hank Cruess,Silver,0.1,1.0,11.85,10.665,3.31
2023-01-05,50123042,Bar,Cedarwood Forest,4x,Cash,1004107,Morley Marin,Bronze,0.05,5.0,26.5,25.174999999999997,5.17
2023-01-05,50123043,Bar,Ocean Mist,1x,Cash,,,,,1.0,1.2,,
2023-01-05,50123043,Bar,Cedarwood Forest,4x,Cash,,,,,1.0,5.3,,
2023-01-05,50123043,Liquid,Vanilla Bean,0.5L,Cash,,,,,1.0,7.35,,
2023-01-05,50123044,Liquid,Cedarwood Forest,0.5L,Cash,1006801,Kevyn Bridewell,Silver,0.1,1.0,4.39,3.9509999999999996,1.3
2023-01-05,50123044,Liquid,Sandalwood Spice,1L,Cash,1006801,Kevyn Bridewell,Silver,0.1,4.0,52.76,47.484,8.8
2023-01-05,50123045,Bar,Rose Garden,1x,Cash,1001263,Blake Duxbury,Silver,0.1,4.0,9.8,8.82,2.62
2023-01-05,50123046,Bar,Vanilla Bean,2x,Card,1005107,Jolyn Schust,Gold,0.15,4.0,27.44,23.324,4.32
2023-01-05,50123046,Liquid,Rose Garden,1L,Card,1005107,Jolyn Schust,Gold,0.15,5.0,59.25,50.3625,13.61
2023-01-05,50123047,Bar,Rose Garden,2x,Cash,1008733,Linus Cahey,Bronze,0.05,4.0,12.68,12.046,0.25
2023-01-05,50123047,Liquid,Fresh Rain,0.25L,Cash,1008733,Linus Cahey,Bronze,0.05,2.0,2.86,2.7169999999999996,0.46
2023-01-05,50123048,Bar,Cedarwood Forest,4x,Card,,,,,2.0,10.6,,
2023-01-05,50123048,Liquid,Coconut Dream,0.25L,Card,,,,,2.0,4.76,,
2023-01-05,50123049,Liquid,Eucalyptus Mint,0.5L,Cash,1007266,Bennie Bretherton,Bronze,0.05,2.0,17.76,16.872,7.85
2023-01-05,50123050,Bar,Ocean Mist,1x,Cash,1009716,Josselyn Drysdall,Bronze,0.05,3.0,3.6,3.42,1.44
2023-01-05,50123051,Liquid,Cedarwood Forest,1L,Card,1003469,Francesca Dudill,Bronze,0.05,5.0,33.8,32.10999999999999,5.81
2023-01-05,50123052,Bar,Sandalwood Spice,1x,Card,1009570,Balduin De Malchar,Silver,0.1,4.0,15.0,13.5,5.34
2023-01-05,50123053,Bar,Coconut Dream,1x,Card,1002709,Stillman Macmurray,Silver,0.1,1.0,2.74,2.466,1.03
2023-01-05,50123053,Bar,Cedarwood Forest,2x,Card,1002709,Stillman Macmurray,Silver,0.1,2.0,6.1,5.49,1.27
2023-01-05,50123054,Bar,Cedarwood Forest,1x,Card,,,,,3.0,6.54,,
2023-01-05,50123055,Bar,Lavender Fields,4x,Card,1009308,Bryna Mackiewicz,Silver,0.1,5.0,25.5,22.95,0.45
2023-01-05,50123055,Liquid,Fresh Rain,0.5L,Card,1009308,Bryna Mackiewicz,Silver,0.1,1.0,2.25,2.025,-0.22
2023-01-05,50123056,Bar,Sandalwood Spice,1x,Cash,1007462,Emory Robion,Silver,0.1,4.0,15.0,13.5,5.34
2023-01-05,50123056,Bar,Citrus Breeze,2x,Cash,1007462,Emory Robion,Silver,0.1,2.0,4.04,3.636,0.8
2023-01-05,50123057,Liquid,Cedarwood Forest,0.5L,Cash,1005646,Elliott Mcgeffen,Bronze,0.05,3.0,13.17,12.5115,4.56
2023-01-05,50123057,Liquid,Cedarwood Forest,1L,Cash,1005646,Elliott Mcgeffen,Bronze,0.05,2.0,13.52,12.844,2.32
2023-01-05,50123058,Liquid,Lavender Fields,0.25L,Card,1007598,Shannen Veryard,Silver,0.1,1.0,2.3,2.07,0.57
2023-01-05,50123058,Liquid,Cedarwood Forest,1L,Card,1007598,Shannen Veryard,Silver,0.1,2.0,13.52,12.168,1.65
2023-01-05,50123059,Liquid,Rose Garden,1L,Card,1005912,Desmond Alcalde,Silver,0.1,1.0,11.85,10.665,3.31
2023-01-05,50123060,Liquid,Coconut Dream,0.25L,Cash,1004153,Nina Gentric,Bronze,0.05,4.0,9.52,9.043999999999999,2.12
2023-01-05,50123060,Liquid,Lavender Fields,1L,Cash,1004153,Nina Gentric,Bronze,0.05,4.0,32.36,30.741999999999997,7.02
2023-01-05,50123061,Bar,Coconut Dream,1x,Card,1009083,Pearle Rangle,Bronze,0.05,4.0,10.96,10.412,4.65
2023-01-05,50123062,Bar,Fresh Rain,1x,Cash,1004901,Nathanial Ianinotti,Gold,0.15,4.0,6.44,5.474,1.71
2023-01-05,50123062,Liquid,Lavender Fields,1L,Cash,1004901,Nathanial Ianinotti,Gold,0.15,2.0,16.18,13.753,1.89
2023-01-05,50123063,Bar,Vanilla Bean,1x,Card,,,,,1.0,3.64,,
2023-01-05,50123063,Liquid,Fresh Rain,0.25L,Card,,,,,4.0,5.72,,
2023-01-05,50123063,Liquid,Fresh Rain,0.5L,Card,,,,,5.0,11.25,,
2023-01-05,50123064,Bar,Sandalwood Spice,2x,Card,,,,,4.0,30.28,,
2023-01-05,50123064,Liquid,Sandalwood Spice,0.25L,Card,,,,,5.0,21.25,,
2023-01-05,50123065,Bar,Coconut Dream,1x,Cash,,,,,1.0,2.74,,
2023-01-05,50123065,Liquid,Ocean Mist,0.5L,Cash,,,,,2.0,5.82,,
2023-01-05,50123065,Liquid,Vanilla Bean,1L,Cash,,,,,1.0,12.5,,
2023-01-05,50123066,Bar,Citrus Breeze,1x,Cash,,,,,2.0,1.62,,
2023-01-05,50123066,Bar,Citrus Breeze,2x,Cash,,,,,3.0,6.06,,
2023-01-05,50123066,Bar,Fresh Rain,2x,Cash,,,,,4.0,7.56,,
2023-01-05,50123067,Bar,Fresh Rain,1x,Cash,,,,,3.0,4.83,,
2023-01-05,50123067,Bar,Rose Garden,1x,Cash,,,,,2.9999999999999996,7.35,,
2023-01-06,60123001,Bar,Sandalwood Spice,4x,Card,1009596,Tony Klausewitz,Gold,0.15,2.9999999999999996,23.97,20.374499999999998,-1.65
2023-01-06,60123001,Bar,Cedarwood Forest,4x,Card,1009596,Tony Klausewitz,Gold,0.15,2.0,10.6,9.01,1.01
2023-01-06,60123001,Liquid,Lavender Fields,0.25L,Card,1009596,Tony Klausewitz,Gold,0.15,2.0,4.6,3.9099999999999997,0.91
2023-01-06,60123002,Bar,Ocean Mist,1x,Cash,,,,,5.0,6.0,,
2023-01-06,60123003,Liquid,Ocean Mist,1L,Card,1004255,Martita Swayland,Bronze,0.05,5.0,22.95,21.8025,6.15
2023-01-06,60123003,Liquid,Vanilla Bean,1L,Card,1004255,Martita Swayland,Bronze,0.05,5.0,62.5,59.375,0.13
2023-01-06,60123004,Bar,Citrus Breeze,1x,Card,1009627,Arlyn Mckimmey,Bronze,0.05,1.0,0.81,0.7695,0.02
2023-01-06,60123004,Liquid,Citrus Breeze,0.25L,Card,1009627,Arlyn Mckimmey,Bronze,0.05,4.0,5.84,5.548,1.95
2023-01-06,60123005,Bar,Citrus Breeze,2x,Card,,,,,5.0,10.1,,
2023-01-06,60123005,Bar,Sandalwood Spice,4x,Card,,,,,5.0,39.95,,
2023-01-06,60123006,Bar,Coconut Dream,4x,Card,,,,,4.999999999999999,48.15,,
2023-01-06,60123007,Bar,Cedarwood Forest,1x,Cash,1007246,Philippe Lennox,Silver,0.1,1.0,2.18,1.9620000000000002,0.85
2023-01-06,60123007,Bar,Sandalwood Spice,4x,Cash,1007246,Philippe Lennox,Silver,0.1,1.0,7.99,7.191000000000001,-0.15
2023-01-06,60123008,Bar,Cedarwood Forest,4x,Card,,,,,1.0,5.3,,
2023-01-06,60123009,Bar,Ocean Mist,2x,Card,,,,,2.0,4.08,,
2023-01-06,60123009,Bar,Rose Garden,2x,Card,,,,,5.0,15.85,,
2023-01-06,60123010,Bar,Coconut Dream,4x,Card,,,,,1.0,9.63,,
2023-01-06,60123010,Liquid,Rose Garden,0.25L,Card,,,,,3.0000000000000004,5.7,,
2023-01-06,60123010,Liquid,Eucalyptus Mint,0.5L,Card,,,,,1.0,8.88,,
2023-01-06,60123011,Bar,Sandalwood Spice,1x,Card,,,,,1.0,3.75,,
2023-01-06,60123011,Bar,Vanilla Bean,4x,Card,,,,,5.000000000000001,88.7,,
2023-01-06,60123011,Bar,Coconut Dream,4x,Card,,,,,4.0,38.52,,
2023-01-06,60123012,Bar,Coconut Dream,2x,Card,1005536,Lew Aherne,Silver,0.1,5.0,21.6,19.44,5.74
2023-01-06,60123012,Liquid,Fresh Rain,0.25L,Card,1005536,Lew Aherne,Silver,0.1,3.0,4.29,3.861,0.47
2023-01-06,60123012,Liquid,Vanilla Bean,1L,Card,1005536,Lew Aherne,Silver,0.1,5.0,62.5,56.25,-3.0
2023-01-06,60123013,Liquid,Rose Garden,0.25L,Card,1004171,Evangeline Manueli,Bronze,0.05,3.0000000000000004,5.7,5.415,-0.17
2023-01-06,60123013,Liquid,Citrus Breeze,0.5L,Card,1004171,Evangeline Manueli,Bronze,0.05,3.0,7.44,7.068,1.7
2023-01-06,60123014,Liquid,Lavender Fields,0.25L,Card,,,,,5.0,11.5,,
2023-01-06,60123014,Liquid,Cedarwood Forest,0.25L,Card,,,,,2.0,3.12,,
2023-01-06,60123014,Liquid,Fresh Rain,0.5L,Card,,,,,4.0,9.0,,
2023-01-06,60123015,Bar,Fresh Rain,2x,Card,1002239,Ursola Yurenev,Bronze,0.05,5.0,9.45,8.9775,0.03
2023-01-06,60123015,Liquid,Rose Garden,0.5L,Card,1002239,Ursola Yurenev,Bronze,0.05,3.0,21.15,20.092499999999998,8.99
2023-01-06,60123016,Bar,Fresh Rain,4x,Cash,,,,,3.0,12.84,,
2023-01-06,60123016,Bar,Cedarwood Forest,4x,Cash,,,,,5.0,26.5,,
2023-01-06,60123017,Bar,Sandalwood Spice,1x,Cash,1001735,Cicily Castangia,Silver,0.1,2.0,7.5,6.75,2.67
2023-01-06,60123017,Bar,Coconut Dream,4x,Cash,1001735,Cicily Castangia,Silver,0.1,3.0,28.89,26.001,10.46
2023-01-06,60123018,Liquid,Vanilla Bean,0.25L,Cash,1009845,Enriqueta Capp,Bronze,0.05,4.0,18.44,17.518,5.52
2023-01-06,60123018,Liquid,Vanilla Bean,1L,Cash,1009845,Enriqueta Capp,Bronze,0.05,1.0,12.5,11.875,0.03
2023-01-06,60123019,Bar,Vanilla Bean,2x,Card,1008555,Katti Glanvill,Bronze,0.05,1.0,6.86,6.517,1.77
2023-01-06,60123019,Liquid,Coconut Dream,0.25L,Card,1008555,Katti Glanvill,Bronze,0.05,4.0,9.52,9.043999999999999,2.12
2023-01-06,60123019,Liquid,Ocean Mist,0.5L,Card,1008555,Katti Glanvill,Bronze,0.05,2.0,5.82,5.529,2.37
2023-01-06,60123020,Bar,Ocean Mist,2x,Cash,,,,,2.0,4.08,,
2023-01-06,60123021,Liquid,Fresh Rain,0.25L,Card,,,,,2.0,2.86,,
2023-01-06,60123022,Bar,Vanilla Bean,1x,Card,,,,,4.0,14.56,,
2023-01-06,60123022,Bar,Coconut Dream,1x,Card,,,,,2.0,5.48,,
2023-01-06,60123022,Liquid,Vanilla Bean,1L,Card,,,,,5.0,62.5,,
2023-01-06,60123023,Bar,Lavender Fields,4x,Cash,,,,,2.0,10.2,,
2023-01-06,60123023,Liquid,Coconut Dream,1L,Cash,,,,,5.0,37.5,,
2023-01-06,60123024,Bar,Eucalyptus Mint,2x,Card,1005731,Lemuel Romanet,Gold,0.15,2.0,12.46,10.591000000000001,3.41
2023-01-06,60123024,Bar,Lavender Fields,4x,Card,1005731,Lemuel Romanet,Gold,0.15,2.0,10.2,8.67,-0.33
2023-01-06,60123025,Liquid,Citrus Breeze,0.25L,Cash,,,,,1.0,1.46,,
2023-01-06,60123025,Liquid,Fresh Rain,1L,Cash,,,,,3.0,24.45,,
2023-01-06,60123025,Liquid,Rose Garden,1L,Cash,,,,,3.0,35.55,,
2023-01-06,60123026,Bar,Lavender Fields,4x,Cash,1005629,Averyl Pawlaczyk,Bronze,0.05,3.0000000000000004,15.3,14.535,1.03
2023-01-06,60123026,Bar,Ocean Mist,4x,Cash,1005629,Averyl Pawlaczyk,Bronze,0.05,1.0,4.65,4.4175,2.04
2023-01-06,60123026,Liquid,Lavender Fields,0.5L,Cash,1005629,Averyl Pawlaczyk,Bronze,0.05,5.0,24.75,23.5125,8.56
2023-01-06,60123027,Bar,Ocean Mist,1x,Card,,,,,2.0,2.4,,
2023-01-06,60123028,Bar,Lavender Fields,4x,Card,1004210,Nicol Burkhill,Gold,0.15,2.0,10.2,8.67,-0.33
2023-01-06,60123029,Liquid,Rose Garden,1L,Card,1009057,Eugen Cumberpatch,Gold,0.15,4.0,47.4,40.29,10.89
2023-01-06,60123029,Liquid,Coconut Dream,1L,Card,1009057,Eugen Cumberpatch,Gold,0.15,4.0,30.0,25.5,-1.82
2023-01-06,60123029,Liquid,Cedarwood Forest,1L,Card,1009057,Eugen Cumberpatch,Gold,0.15,5.0,33.8,28.729999999999997,2.43
2023-01-06,60123030,Bar,Eucalyptus Mint,4x,Card,1000184,Nicoline Kernes,Silver,0.1,2.0,16.6,14.940000000000001,1.34
2023-01-06,60123030,Liquid,Citrus Breeze,0.5L,Card,1000184,Nicoline Kernes,Silver,0.1,3.0,7.44,6.696000000000001,1.33
2023-01-06,60123031,Bar,Ocean Mist,2x,Card,,,,,1.0,2.04,,
2023-01-06,60123031,Bar,Cedarwood Forest,2x,Card,,,,,3.0000000000000004,9.15,,
2023-01-06,60123032,Liquid,Ocean Mist,1L,Cash,1008399,Kerrin Dunniom,Silver,0.1,4.0,18.36,16.524,4.0
2023-01-06,60123033,Bar,Citrus Breeze,1x,Cash,1000471,Patrizia Bridgnell,Silver,0.1,1.0,0.81,0.7290000000000001,-0.02
2023-01-06,60123033,Bar,Citrus Breeze,2x,Cash,1000471,Patrizia Bridgnell,Silver,0.1,5.0,10.1,9.09,1.99
2023-01-06,60123033,Bar,Ocean Mist,2x,Cash,1000471,Patrizia Bridgnell,Silver,0.1,3.0,6.12,5.508,1.76
2023-01-06,60123034,Bar,Fresh Rain,4x,Card,1002591,Gaspar Drohan,Gold,0.15,4.999999999999999,21.4,18.189999999999998,1.29
2023-01-06,60123034,Liquid,Coconut Dream,0.5L,Card,1002591,Gaspar Drohan,Gold,0.15,3.0,12.36,10.505999999999998,0.19
2023-01-06,60123034,Liquid,Sandalwood Spice,1L,Card,1002591,Gaspar Drohan,Gold,0.15,2.0,26.38,22.423,3.08
2023-01-06,60123035,Bar,Vanilla Bean,1x,Card,1004270,Tessi Broggio,Bronze,0.05,1.0,3.64,3.4579999999999997,0.96
2023-01-06,60123035,Bar,Fresh Rain,2x,Card,1004270,Tessi Broggio,Bronze,0.05,1.0,1.89,1.7954999999999999,0.01
2023-01-06,60123036,Bar,Vanilla Bean,4x,Cash,1009484,Jennilee Stark,Silver,0.1,5.000000000000001,88.7,79.83,34.83
2023-01-06,60123036,Liquid,Sandalwood Spice,0.25L,Cash,1009484,Jennilee Stark,Silver,0.1,4.0,17.0,15.3,5.5
2023-01-06,60123036,Liquid,Eucalyptus Mint,0.5L,Cash,1009484,Jennilee Stark,Silver,0.1,2.0,17.76,15.984000000000002,6.96
2023-01-06,60123037,Liquid,Lavender Fields,1L,Card,1006270,Ole Burgott,Bronze,0.05,3.0,24.27,23.0565,5.27
2023-01-06,60123037,Liquid,Fresh Rain,1L,Card,1006270,Ole Burgott,Bronze,0.05,2.0,16.3,15.485,6.57
2023-01-06,60123037,Liquid,Rose Garden,1L,Card,1006270,Ole Burgott,Bronze,0.05,3.0,35.55,33.772499999999994,11.72
2023-01-06,60123038,Bar,Lavender Fields,1x,Cash,,,,,1.0,1.77,,
2023-01-06,60123038,Liquid,Cedarwood Forest,0.25L,Cash,,,,,2.0,3.12,,
2023-01-06,60123039,Liquid,Eucalyptus Mint,0.5L,Card,1002599,Marrissa Rennix,Bronze,0.05,3.0,26.64,25.308,11.78
2023-01-06,60123039,Liquid,Sandalwood Spice,1L,Card,1002599,Marrissa Rennix,Bronze,0.05,2.0,26.38,25.060999999999996,5.72
2023-01-06,60123040,Bar,Sandalwood Spice,1x,Card,,,,,5.0,18.75,,
2023-01-06,60123040,Liquid,Fresh Rain,1L,Card,,,,,2.0,16.3,,
2023-01-06,60123040,Liquid,Sandalwood Spice,1L,Card,,,,,1.0,13.19,,
2023-01-06,60123041,Bar,Ocean Mist,4x,Cash,,,,,1.0,4.65,,
2023-01-06,60123042,Bar,Citrus Breeze,2x,Card,1000627,Kearney Boij,Silver,0.1,1.0,2.02,1.818,0.4
2023-01-06,60123042,Liquid,Coconut Dream,1L,Card,1000627,Kearney Boij,Silver,0.1,3.0,22.5,20.25,-0.24
2023-01-06,60123043,Liquid,Lavender Fields,0.5L,Cash,,,,,4.0,19.8,,
