Student ID,Full Name,Date of Birth,Region,English,Maths,Science,Grade Score,School Name,School ID
15311,HARRIOTT RAGBOURN,2007-05-04,WEST,D,D,C,70,St. Mary's,2
15312,LAURETTE WOLFENDEN,2006-12-17,WEST,C,B,D,90,St. Mary's,2
15313,NOLANA FLATTE,2007-10-07,WEST,F,C,B,70,St. Mary's,2
15314,ILEANA SANHAM,2006-10-19,WEST,C,C,B,100,St. Mary's,2
15315,LAZAR PECHET,2007-03-02,WEST,A,A,E,110,St. Mary's,2
15316,NIKOLAS STEALEY,2007-04-07,WEST,D,C,B,90,St. Mary's,2
15317,CED STEALY,2007-09-05,WEST,B,C,C,100,St. Mary's,2
15318,KACIE BERGEON,2007-02-19,WEST,A,A,C,130,St. Mary's,2
15319,VLADIMIR ERICKSSEN,2006-01-12,WEST,B,C,B,110,St. Mary's,2
15320,MAXIE CLOUGH,2007-01-13,WEST,C,D,C,80,St. Mary's,2
15321,THEODORIC BACH,2007-05-06,WEST,B,C,C,100,St. Mary's,2
15322,SVEN EPISCOPIO,2007-01-27,WEST,D,B,C,90,St. Mary's,2
15323,TEDDA PALLESEN,2006-10-18,WEST,E,A,C,90,St. Mary's,2
15324,AVRAM PIPES,2007-05-31,WEST,C,A,F,80,St. Mary's,2
15325,BLONDELL ROLLINGSON,2007-07-06,WEST,C,C,B,100,St. Mary's,2
15326,HARLEY KOENEN,2007-04-03,WEST,C,E,B,80,St. Mary's,2
15327,JACQUELYN CLAUSSON,2006-11-22,WEST,B,B,B,120,St. Mary's,2
15328,ANGEL MCGUFFIE,2007-02-03,WEST,D,C,E,60,St. Mary's,2
15329,LETICIA PEIDRO,2006-07-10,WEST,B,B,C,110,St. Mary's,2
15330,TOBIN LALOR,2006-03-11,WEST,A,E,C,90,St. Mary's,2
15331,ASHIEN FELDBAUM,2007-02-03,WEST,B,B,C,110,St. Mary's,2
15332,JESSY RUBENS,2007-03-03,WEST,C,B,B,110,St. Mary's,2
15333,ARLINDA CODE,2007-09-05,WEST,B,A,A,140,St. Mary's,2
15334,EDUARDO MULLIS,2007-07-06,WEST,D,C,C,80,St. Mary's,2
15335,COLLETTE DARWEN,2006-10-28,WEST,B,C,B,110,St. Mary's,2
15336,BAMBI HAMMARBERG,2007-04-27,WEST,C,B,C,100,St. Mary's,2
15337,GRIFFITH GREENWOOD,2006-12-19,WEST,B,B,A,130,St. Mary's,2
15338,DOUGLAS LINDL,2007-03-26,WEST,C,B,B,110,St. Mary's,2
15339,FALITO KEYS,2007-05-25,WEST,B,D,A,110,St. Mary's,2
15340,JUIETA BRANDS,2007-06-25,WEST,B,B,C,110,St. Mary's,2
15341,FLORRI CASEL,2007-06-20,WEST,C,A,B,120,St. Mary's,2
15342,ALTHEA LOVART,2007-05-03,WEST,C,A,C,110,St. Mary's,2
15343,GARRICK FASSAN,2006-10-25,WEST,D,C,D,70,St. Mary's,2
15344,THACHER ANDRIEU,2007-05-20,WEST,C,B,B,110,St. Mary's,2
15345,KELBY SERJENT,2006-10-15,WEST,B,A,D,110,St. Mary's,2
15346,BERKY ENGLEDOW,2007-04-19,WEST,A,C,C,110,St. Mary's,2
15347,DORALYNN DALLIN,2007-07-02,WEST,C,C,E,70,St. Mary's,2
15348,REIDAR WALKEY,2007-04-03,WEST,D,A,B,110,St. Mary's,2
15349,AUBERON NATHAN,2007-03-31,WEST,C,C,C,90,St. Mary's,2
15350,HUNTINGTON PESIK,2007-06-04,WEST,C,C,E,70,St Marys,2
15351,ODELL DARRIGOE,2007-09-01,WEST,F,B,C,70,St Marys,2
15352,ROSANNA DAIRTON,2007-06-19,WEST,B,C,B,110,St Marys,2
15353,BUFFY CUTMORE,2006-07-11,WEST,B,C,A,120,St Marys,2
15354,EMLYNNE GASS,2006-10-25,WEST,A,C,C,110,St Marys,2
15355,GRANTLEY HYNDES,2007-02-17,WEST,D,D,D,60,St Marys,2
15356,CORTNEY SILLWOOD,2007-03-02,WEST,F,B,B,80,St Marys,2
15357,RONNIE WOLFE,2007-06-16,WEST,B,C,B,110,St Marys,2
15358,NATHANIAL WILLGOOSE,2007-12-02,WEST,B,D,A,110,St Marys,2
15359,CHAUNCEY LEHRER,2007-04-24,WEST,A,C,B,120,St Marys,2
15360,MYRTIE PETTYFER,2006-11-15,WEST,C,C,C,90,St Marys,2
15361,OLIY MORSOM,2007-08-13,WEST,A,D,F,70,St Marys,2
15362,INGABERG MCILWRATH,2007-06-28,WEST,C,C,B,100,St Marys,2
15363,GLEDA LIVINGSTON,2007-05-27,WEST,B,D,C,90,St Marys,2
15364,GANNIE MATHON,2006-12-15,WEST,C,B,C,100,St Marys,2
15365,BLANCH BODLEIGH,2006-01-12,WEST,A,C,A,130,St Marys,2
15366,LEONTINE NITTI,2006-09-27,WEST,B,C,C,100,St Marys,2
15367,BEVERLY HACKSBY,2007-06-07,WEST,B,A,A,140,St Marys,2
15368,FELICDAD DONE,2007-07-07,WEST,A,A,A,150,St Marys,2
15369,SAREE HESTROP,2006-10-19,WEST,B,F,E,50,St Marys,2
15370,GEORGEANNE DIRKIN,2007-01-22,WEST,B,B,D,100,St Marys,2
15371,TWILA DUDING,2007-05-05,WEST,E,B,C,80,St Marys,2
15372,ARTUS GASKAL,2007-05-27,WEST,F,C,C,60,St Marys,2
15373,ROLLO PRIDDING,2006-10-17,WEST,A,A,B,140,St Marys,2
15374,KORESSA HASTIN,2007-01-14,WEST,A,B,A,140,St Marys,2
15375,GARROTT PANDEY,2007-01-28,WEST,C,A,A,130,St Marys,2
15376,EMMOTT BEWSHIRE,2006-09-10,WEST,A,C,B,120,St Marys,2
15377,ELSY BOECK,2007-04-17,WEST,B,B,D,100,St Marys,2
15378,DAWN DROGAN,2007-05-19,WEST,B,C,C,100,St Marys,2
15379,ALDRIDGE MOURTON,2007-10-08,WEST,C,B,E,80,St Marys,2
15380,PERICE RIGGERT,2007-06-21,WEST,B,C,B,110,St Marys,2
15381,LOLA GREVE,2006-03-10,WEST,B,B,C,110,St Marys,2
15382,GRIS MATTON,2007-05-02,WEST,B,C,D,90,St Marys,2
15383,AUBRETTE DEMONGE,2006-10-23,WEST,C,B,C,100,St Marys,2
15384,WAKEFIELD DAWIDOWITSCH,2006-11-21,WEST,B,B,A,130,St Marys,2
15385,ROCKIE WOOSTER,2006-09-29,WEST,C,C,D,80,St Marys,2
15386,HUMPHREY DREWES,2007-05-21,WEST,D,B,C,90,St Marys,2
15387,REBA BURREE,2006-11-29,WEST,C,C,C,90,St Marys,2
15388,MARGETTE KINCADE,2007-08-13,WEST,C,B,C,100,St Marys,2
15389,WREN O'DOOHAINE,2007-01-21,WEST,B,A,B,130,St Marys,2
15390,FEY GOLDSTON,2007-04-04,WEST,D,D,C,70,St Marys,2
15391,SHAYNE MUSTARD,2007-04-06,WEST,D,A,B,110,St Marys,2
15392,CORINE WORSHALL,2007-03-15,WEST,A,B,D,110,St Marys,2
15393,CLARKE GEROLD,2007-06-17,WEST,B,B,B,120,St Marys,2
15394,STEPHI GLANTON,2007-07-19,WEST,C,B,C,100,St Marys,2
15395,ANNI BROGDEN,2007-03-05,WEST,B,C,B,110,St Marys,2
15396,VICKY SOIGOUX,2006-10-30,WEST,C,A,F,80,St Marys,2
15397,EDGAR CHUCK,2007-07-25,WEST,B,B,B,120,St Marys,2
15398,ROZELLE COLBOURN,2007-08-28,WEST,C,C,C,90,St Marys,2
15399,MARLYN STANSELL,2007-09-06,WEST,A,C,C,110,St Marys,2
15400,ABIGAIL NILGES,2006-10-14,WEST,A,C,C,110,St Marys,2
15401,MONTY SESTON,2007-03-18,WEST,C,E,B,80,St Marys,2
15402,ANET DEDRICK,2006-03-12,WEST,A,C,A,130,St Marys,2
15403,JSANDYE KRUSZELNICKI,2006-11-22,WEST,C,B,C,100,St Marys,2
15404,ORALEE YAKOBOVITZ,2007-05-19,WEST,A,C,C,110,St Marys,2
15405,SAL CREEGHAN,2006-12-13,WEST,C,C,B,100,St Marys,2
15406,RANDEE STEUART,2006-10-18,WEST,B,A,C,120,St Marys,2
15407,ALYSE PASS,2006-10-22,WEST,B,C,C,100,St Marys,2
15408,SHANNA DUCARNE,2007-03-28,WEST,A,B,B,130,St Marys,2
15409,TISH DUNSTER,2007-01-20,WEST,B,B,E,90,St Marys,2
15410,ODELLE DERRICOAT,2006-02-09,WEST,D,E,A,80,St Marys,2
15411,CURRIE PIETROWICZ,2006-08-12,WEST,D,B,C,90,St Marys,2
15412,PIPER SLATTER,2006-11-15,WEST,B,B,C,110,St Marys,2
15413,NEILE WOODALL,2007-01-28,WEST,B,B,B,120,St Marys,2
15414,CACILIE STERKE,2007-07-30,WEST,C,B,C,100,St Marys,2
15415,TAMMIE BULLE,2007-03-04,WEST,A,B,B,130,St Marys,2
15416,CORNELL ICOM,2007-08-17,WEST,B,C,B,110,St Marys,2
15417,DALLAS BREWSE,2006-12-30,WEST,B,C,C,100,St Marys,2
15418,MARCELLINA CAPPEL,2006-10-17,WEST,C,C,A,110,St Marys,2
15419,DEE MADDISON,2006-10-31,WEST,A,A,C,130,St Marys,2
15420,ALANE MARSON,2007-10-04,WEST,C,A,B,120,St Marys,2
15421,ROBERS GRITSAEV,2007-04-05,WEST,B,B,B,120,St Marys,2
15422,ULRIKE COLBOURN,2006-11-21,WEST,C,C,C,90,St Marys,2
15423,ROSALYN AIRLIE,2007-07-17,WEST,C,C,C,90,St Marys,2
15424,NETTA MARLOR,2006-11-30,WEST,C,F,C,60,St Marys,2
15425,MARITA BYRES,2007-04-24,WEST,B,A,C,120,St Marys,2
15426,CULLEN TATTERSALL,2007-06-05,WEST,C,B,C,100,St Marys,2
15427,EWAN DICKSON,2006-01-09,WEST,C,D,B,90,St Marys,2
15428,WALDEMAR CHOPPING,2007-03-30,WEST,C,B,D,90,St Marys,2
15429,MYRLE WOLLER,2006-11-10,WEST,C,C,D,80,St Marys,2
15430,SAMMY HUTTLEY,2006-09-22,WEST,C,D,B,90,St Marys,2
15431,VIVIA ARGHENT,2007-01-26,WEST,E,C,A,90,St Marys,2
15432,LEORA MCLUCKY,2006-09-30,WEST,C,C,A,110,St Marys,2
15433,ARLAN TIMMIS,2007-03-07,WEST,C,C,D,80,St Marys,2
15434,NIELS BERCEROS,2006-10-10,WEST,C,A,E,90,St Marys,2
15435,DARYL CLAUSEWITZ,2007-02-14,WEST,B,B,C,110,St Marys,2
15436,MEL CHASEMORE,2007-01-27,WEST,B,B,B,120,St Marys,2
15437,BORDEN GAINFORTH,2006-04-09,WEST,C,B,A,120,St Marys,2
15438,MARGI BARTHELET,2007-02-26,WEST,B,B,A,130,St Marys,2
15439,OPAL MCCAMBRIDGE,2006-10-30,WEST,B,D,B,100,St Marys,2
15440,BONE RIDEL,2007-04-14,WEST,B,B,C,110,St Marys,2
15441,CHARLOT THRING,2006-07-12,WEST,C,D,D,70,St Marys,2
15442,THALIA SALLTER,2007-06-29,WEST,C,B,D,90,St Marys,2
15443,SEWARD PEEK,2007-09-04,WEST,B,A,A,140,St Marys,2
15444,ELLSWORTH CROSS,2006-02-09,WEST,C,C,C,90,St Marys,2
15445,AMARGO SORE,2007-04-03,WEST,B,D,C,90,St Marys,2
15446,TALBOT JOHNSEY,2007-01-02,WEST,E,B,D,70,St Marys,2
15447,EDI TAPE,2006-05-09,WEST,A,B,C,120,St Marys,2
15448,TRISTAM COOLAHAN,2007-03-13,WEST,C,B,C,100,St Marys,2
15449,HALEY LE FRANC,2007-06-24,WEST,B,B,B,120,St Marys,2
15450,SAXE PAXMAN,2006-09-19,WEST,E,C,A,90,St Marys,2
15451,PRICE DANIELY,2006-11-15,WEST,D,C,B,90,St Marys,2
15452,ORLAN TREGALE,2007-01-01,WEST,B,D,B,100,St Marys,2
15453,CRISSIE NORTHOVER,2007-08-25,WEST,C,D,C,80,St Marys,2
15454,MELVIN MENGO,2007-05-31,WEST,B,C,D,90,St Marys,2
15455,MAUD DULIGAL,2006-09-15,WEST,C,C,C,90,St Marys,2
15456,PHILBERT BLASONI,2007-02-21,WEST,A,C,B,120,St Marys,2
15457,BRODIE MCCAUGHEN,2007-07-25,WEST,B,B,D,100,St Marys,2
15458,REGGIE MACAINDREIS,2006-09-21,WEST,A,D,C,100,St Marys,2
15459,PACORRO LOWSELY,2006-10-17,WEST,C,C,B,100,St Marys,2
15460,HALLI JOSE,2007-02-20,WEST,D,E,A,80,St Marys,2
15461,SARETTE GREENROYD,2007-02-01,WEST,E,C,A,90,St Marys,2
15462,ARNALDO JIROUTEK,2006-11-22,WEST,C,C,C,90,St Marys,2
15463,PAGE JAKUBCZYK,2007-10-08,WEST,B,C,C,100,St Marys,2
15464,KAYCEE LOVELACE,2007-07-20,WEST,B,E,C,80,St Marys,2
15465,ISAAC PARISS,2007-12-04,WEST,C,E,E,50,St Marys,2
15466,CHALMERS STROWGER,2007-03-01,WEST,A,A,C,130,St Marys,2
15467,BORD MCLUCAS,2007-08-28,WEST,B,C,D,90,St Marys,2
15468,FIDELIO POUNDFORD,2007-03-18,WEST,A,C,C,110,St Marys,2
15469,WILLIAM SQUELCH,2007-08-02,WEST,B,A,C,120,St Marys,2
15470,SHIR TURMEL,2006-10-12,WEST,B,A,B,130,St Marys,2
15471,GERMAINE HULBURT,2007-02-17,WEST,A,C,C,110,St Marys,2
15472,JULIETA SPRING,2006-12-20,WEST,A,C,A,130,St Marys,2
15473,LURLINE PEDROCCO,2006-07-09,WEST,B,A,C,120,St Marys,2
15474,WILHELMINE BUSCOMBE,2007-06-27,WEST,B,C,B,110,St Marys,2
15475,CATLIN MCFADIN,2007-11-04,WEST,B,C,B,110,St Marys,2
15476,GABBI YEELL,2007-10-04,WEST,B,B,C,110,St Marys,2
15477,WOLF MURRIGANS,2006-10-11,WEST,A,B,A,140,St Marys,2
15478,LAMAR DORTON,2007-05-29,WEST,B,B,B,120,St Marys,2
15479,HASHEEM BEARBLOCK,2007-08-03,WEST,F,B,D,60,St Marys,2
15480,KASSANDRA FREDA,2006-09-12,WEST,A,C,C,110,St Marys,2
15481,NORBERT STINCHCOMBE,2007-01-01,WEST,A,C,A,130,St Marys,2
15482,MAURISE SABBERTON,2007-09-01,WEST,B,C,A,120,St Marys,2
15483,OGDON SMITHERHAM,2007-07-03,WEST,A,C,F,80,St Marys,2
15484,GIBB DE ANDREIS,2007-04-27,WEST,A,B,B,130,St Marys,2
15485,POLLY BARTTRUM,2007-02-19,WEST,C,C,A,110,St Marys,2
15486,LANNA BILLINGHAM,2006-08-11,WEST,C,B,C,100,St Marys,2
15487,AMBERLY MOODYCLIFFE,2006-10-30,WEST,B,C,D,90,St Marys,2
15488,GRACE DRYSDELL,2006-09-16,WEST,C,D,B,90,St Marys,2
15489,PATRICK BUER,2007-02-27,WEST,D,B,B,100,St Marys,2
15490,MUIRE GARROLD,2006-10-12,WEST,A,C,C,110,St Marys,2
15491,ROSABELLE STEGERS,2007-01-22,WEST,C,B,C,100,St Marys,2
15492,HESTER AUDAS,2006-11-27,WEST,B,F,E,50,St Marys,2
15493,AMITIE CARTWIGHT,2006-09-09,WEST,A,A,B,140,St Marys,2
15494,CASSAUNDRA ANTHON,2007-06-16,WEST,A,A,B,140,St Marys,2
15495,BARBETTE SERJENT,2007-02-17,WEST,A,B,C,120,St Marys,2
15496,SHAYNA BLAKELY,2007-09-08,WEST,A,B,C,120,St Marys,2
15497,ELEANORE PHIBB,2006-08-11,WEST,B,B,A,130,St Marys,2
15498,JARRET PILIPYAK,2006-10-12,WEST,A,B,B,130,St Marys,2
15499,EYDE CHADWELL,2007-10-05,WEST,A,A,B,140,St Marys,2
15500,MARLEE CAMM,2006-08-10,WEST,B,A,C,120,St Marys,2
15501,GARETH PATEN,2007-04-16,WEST,C,B,D,90,St Marys,2
15502,THORIN LINDEBERG,2007-03-01,WEST,A,E,E,70,St Marys,2
15503,SYLAS BOARDS,2007-02-02,WEST,A,B,A,140,St Marys,2
15504,PANSIE MCCARLIE,2007-07-30,WEST,A,C,C,110,St Marys,2
15505,DAREN PILMER,2007-03-15,WEST,C,C,B,100,St Marys,2
15506,ALMERIA SUNNER,2007-03-07,WEST,C,A,B,120,St Marys,2
15507,ARABELA SCRIPTURE,2007-04-25,WEST,A,B,C,120,St Marys,2
15508,HERMAN STIRTLE,2007-04-16,WEST,C,B,E,80,St Marys,2
15509,MERLE CHIN,2007-07-29,WEST,C,C,C,90,St Marys,2
15510,ALTHEA VITTEL,2006-12-19,WEST,C,B,C,100,St Marys,2
15511,ARLETA PEPPARD,2006-11-20,WEST,B,C,D,90,St Marys,2
15512,ESSY ARMATIDGE,2007-04-14,WEST,B,A,C,120,St Marys,2
15513,BLAKE ARRIGO,2007-06-23,WEST,A,B,C,120,St Marys,2
15514,STEPHANNIE WILLOUGHLEY,2007-03-07,WEST,A,C,A,130,St Marys,2
15515,KITTIE SCHOLER,2006-11-25,WEST,B,B,E,90,St Marys,2
15516,KALLY HEGGIE,2007-04-25,WEST,D,B,E,70,St Marys,2
15517,WENONA KELINGE,2007-04-16,WEST,C,C,C,90,St Marys,2
15518,LUCIUS VOOGHT,2007-07-30,WEST,B,D,B,100,St Marys,2
15519,SIDNEY REDHOLLS,2007-01-23,WEST,D,B,F,60,St Marys,2
15520,ANTHONY PELCHEUR,2006-09-27,WEST,E,C,B,80,St Marys,2
15521,KELLBY STURTE,2006-08-12,WEST,B,A,B,130,St Marys,2
15522,ADRIENA LAXON,2007-03-19,WEST,B,C,B,110,St Marys,2
15523,JARRAD DUPRE,2007-01-25,WEST,B,D,B,100,St Marys,2
15524,MERCEDES LINFITT,2007-05-15,WEST,F,D,B,60,St Marys,2
15525,SAMUEL SAPHIN,2007-12-01,WEST,A,C,A,130,St Marys,2
15526,NIVEN GREENALL,2006-09-14,WEST,F,B,D,60,St Marys,2
15527,MICHALE CLAXSON,2007-06-01,WEST,D,C,C,80,St Marys,2
15528,IRA GLENCROSS,2007-01-29,WEST,A,B,C,120,St Marys,2
15529,YORGO GABER,2006-04-11,WEST,A,B,B,130,St Marys,2
15530,PRICE EYERS,2007-02-17,WEST,B,C,C,100,St Marys,2
15531,DANYA EWBACH,2007-03-05,WEST,C,D,B,90,St Marys,2
15532,ZILVIA LEBER,2006-09-21,WEST,D,E,A,80,St Marys,2
15533,RAND ALOSHECHKIN,2006-11-29,WEST,B,B,A,130,St Marys,2
15534,ROZELLE KELF,2007-06-26,WEST,C,C,E,70,St Marys,2
15535,DARB ABRAHMER,2007-04-03,WEST,B,B,B,120,St Marys,2
15536,NIKE MORAN,2007-11-08,WEST,C,A,B,120,St Marys,2
15537,GWENDOLYN CURRAO,2007-03-21,WEST,B,C,C,100,St Marys,2
15538,GIULIA SWINNERTON,2007-03-25,WEST,B,B,C,110,St Marys,2
15539,SHALOM GOTTS,2007-03-18,WEST,C,B,C,100,St Marys,2
15540,MADELEINE POZNAN,2007-02-05,WEST,A,D,B,110,St Marys,2
15541,MATTHIEU HURWORTH,2007-04-16,WEST,C,C,B,100,St Marys,2
15542,MILL EASTHOPE,2007-01-17,WEST,B,A,A,140,St Marys,2
15543,CULLY CONNIAM,2007-05-07,WEST,B,A,C,120,St Marys,2
15544,ERINA GOLBORNE,2007-02-19,WEST,E,E,A,70,St Marys,2
15545,AMBROS WORDSLEY,2007-06-26,WEST,A,B,B,130,St Marys,2
15546,ZELIG WINDUS,2006-10-10,WEST,C,B,A,120,St Marys,2
15547,CORT AYNSCOMBE,2006-11-26,WEST,C,C,C,90,St Marys,2
15548,ZANETA ESPOSITO,2007-04-06,WEST,B,B,C,110,St Marys,2
15549,HALLI STIVEY,2006-08-10,WEST,A,C,D,100,St Marys,2
15550,ROSEANN ORMEROD,2007-05-08,WEST,B,B,B,120,St Marys,2
15551,LORENA TATTOO,2007-09-03,WEST,A,A,B,140,St Marys,2
15552,LELIA ROTLAUF,2007-02-17,WEST,C,A,B,120,St Marys,2
15553,MATTIAS KAYS,2006-09-10,WEST,B,C,C,100,St Marys,2
15554,ORIN WHEELTON,2006-12-31,WEST,A,B,E,100,St Marys,2
15555,CHARMAINE TIERNAN,2007-01-07,WEST,D,B,E,70,St Marys,2
15556,ABIGALE TITCOMB,2007-06-01,WEST,C,C,A,110,St Marys,2
15557,BERTRANDO TOLAND,2007-07-06,WEST,D,C,B,90,St Marys,2
15558,WENDY KLIMUS,2007-04-27,WEST,D,A,B,110,St Marys,2
15559,PRINCE GOMMERY,2006-09-13,WEST,D,A,B,110,St Marys,2
15560,AMALLE LUMMUS,2006-09-22,WEST,C,C,B,100,St Marys,2
15561,MITCHEL STENDELL,2007-05-23,WEST,B,B,B,120,St Marys,2
15562,CORIE HUNTON,2007-09-07,WEST,B,F,B,80,St Marys,2
15563,ELYSIA SKITTLES,2006-10-13,WEST,B,E,B,90,St Marys,2
15564,LEONIE BULCROFT,2007-06-17,WEST,B,B,D,100,St Marys,2
15565,LEONIDAS GASTICKE,2006-12-09,WEST,B,C,C,100,St Marys,2
15566,EVELINE HUTCHINSON,2006-09-29,WEST,B,C,B,110,St Marys,2
15567,DONNELL EPDELL,2007-02-28,WEST,C,C,A,110,St Marys,2
15568,LINN AMBROGINI,2007-02-04,WEST,B,B,B,120,St Marys,2
15569,NIEL QUILLIAM,2006-10-20,WEST,B,C,C,100,St Marys,2
15570,FRIEDA ACRES,2006-04-09,WEST,C,C,A,110,St Marys,2
15571,SYDELLE FUENTES,2007-05-02,WEST,D,B,A,110,St Marys,2
15572,BOOT HARTELEY,2007-02-20,WEST,B,B,C,110,St Marys,2
15573,RANIQUE ETON,2007-01-26,WEST,C,D,B,90,St Marys,2
15574,GENNY VARNEY,2007-05-07,WEST,B,A,A,140,St Marys,2
15575,THEA JOINER,2007-08-19,WEST,C,B,B,110,St Marys,2
15576,RUBE CORSHAM,2007-02-01,WEST,A,C,B,120,St Marys,2
15577,BURNARD TOMET,2007-01-01,WEST,F,C,C,60,St Marys,2
15578,HELAINA GIRARDIN,2007-12-07,WEST,D,C,D,70,St Marys,2
15579,NAP PYECROFT,2007-03-18,WEST,C,E,C,70,St Marys,2
15580,MAMIE SELLICK,2007-08-24,WEST,B,A,B,130,St Marys,2
15581,GLENN RODWELL,2007-05-26,WEST,C,E,C,70,St Marys,2
15582,SIGFRID KYLES,2007-02-05,WEST,B,A,B,130,St Marys,2
15583,SAUNDRA BRAMMAR,2007-08-17,WEST,B,A,B,130,St Marys,2
15584,NERITA BLOWFIELD,2007-06-25,WEST,B,A,C,120,St Marys,2
15585,BEAUREGARD CAREN,2007-03-21,WEST,C,B,C,100,St Marys,2
15586,DIERDRE GAYE,2006-10-25,WEST,C,F,D,50,St Marys,2
15587,WHIT WYRILL,2007-06-29,WEST,A,B,B,130,St Marys,2
15588,LISSA BAUTISTE,2006-11-16,WEST,B,B,C,110,St Marys,2
15589,LEIGH SALMEN,2006-12-21,WEST,A,C,B,120,St Marys,2
15590,CATARINA PATEY,2007-07-19,WEST,A,C,B,120,St Marys,2
15591,BERKELEY LYES,2007-04-01,WEST,B,C,B,110,St Marys,2
15592,ALGERNON BODEN,2006-10-28,WEST,B,E,A,100,St Marys,2
15593,KENDRE GRUNNELL,2007-09-05,WEST,A,B,A,140,St Marys,2
15594,MAHMUD RUFFELL,2007-08-22,WEST,C,C,B,100,St Marys,2
15595,ELISE MERSEY,2007-01-04,WEST,B,B,B,120,St Marys,2
15596,SEWARD DUFFIE,2007-04-22,WEST,C,C,C,90,St Marys,2
15597,NICKIE JEST,2007-01-03,WEST,A,B,B,130,St Marys,2
15598,CATHARINA BOTWOOD,2007-04-24,WEST,A,D,C,100,St Marys,2
15599,LAMONT WIMMS,2006-12-22,WEST,A,C,C,110,St Marys,2
15600,WINFRED FARNDALE,2006-09-09,WEST,A,D,B,110,St Marys,2
15601,EMELIA FARLANE,2007-01-28,WEST,B,B,B,120,St Marys,2
15602,PERLE WAYLEN,2006-11-16,WEST,C,C,B,100,St Marys,2
15603,MATTHIEU SKULLY,2007-03-27,WEST,B,C,B,110,St Marys,2
15604,JANIE SIBBS,2007-01-29,WEST,A,D,C,100,St Marys,2
15605,TOBY CORLESS,2007-02-27,WEST,B,C,C,100,St Marys,2
15606,CELLE RAPPS,2007-05-20,WEST,B,E,A,100,St Marys,2
15607,CARLA BEELBY,2007-06-25,WEST,C,B,C,100,St Marys,2
15608,NERT TAFFURELLI,2006-08-10,WEST,A,C,D,100,St Marys,2
15609,MALLORY REVELLE,2007-05-23,WEST,A,C,C,110,St Marys,2
15610,NEALA ANLAY,2007-01-28,WEST,A,B,C,120,St Marys,2
15611,JEANNETTE REINER,2006-03-09,WEST,D,B,C,90,St Marys,2
15612,IMMANUEL KAINE,2007-03-03,WEST,B,E,C,80,St Marys,2
15613,GERMAIN LOUGHRAN,2007-06-29,WEST,D,C,C,80,St Marys,2
15614,RENARD PEREIRA,2006-10-10,WEST,A,A,C,130,St Marys,2
15615,JOCKO BASILONE,2007-03-28,WEST,C,D,C,80,St Marys,2
15616,DARON DREW-CLIFTON,2007-09-03,WEST,C,C,C,90,St Marys,2
15617,AUDRE WARBYS,2007-05-14,WEST,B,A,C,120,St Marys,2
15618,ILKA STRATLEY,2007-01-22,WEST,C,C,C,90,St Marys,2
15619,DEBBI WANDTKE,2007-03-01,WEST,C,C,B,100,St Marys,2
15620,MELITTA RODENBURGH,2006-09-24,WEST,D,B,A,110,St Marys,2
15621,ESTELLA KINCAID,2007-01-04,WEST,A,C,C,110,St Marys,2
15622,EZEQUIEL MATTSCHAS,2006-12-26,WEST,E,C,B,80,St Marys,2
15623,POOH CROCKET,2007-05-28,WEST,C,C,A,110,St Marys,2
15624,ALLA PERING,2007-04-04,WEST,A,A,C,130,St Marys,2
15625,ALEXIA JARRATT,2007-01-20,WEST,A,C,A,130,St Marys,2
15626,YORKE GALLEHAWK,2007-06-01,WEST,B,C,B,110,St Marys,2
15627,GLYNN STOWE,2006-09-09,WEST,C,C,C,90,St Marys,2
15628,GAEL HAGGISH,2006-02-12,WEST,A,A,C,130,St Marys,2
15629,NORINE READINGS,2007-04-27,WEST,C,C,B,100,St Marys,2
15630,MORGANA BENNEDSEN,2007-11-05,WEST,B,A,C,120,St Marys,2
15631,LEOLA IANNELLI,2007-08-04,WEST,C,A,C,110,St Marys,2
15632,GAUTHIER PANTER,2007-02-13,WEST,C,B,B,110,St Marys,2
15633,BETTI GONOUDE,2007-09-06,WEST,B,C,C,100,St Marys,2
15634,GRANGE WISAM,2006-09-24,WEST,C,C,B,100,St Marys,2
15635,JANENE SIBYLLINA,2006-10-21,WEST,C,B,C,100,St Marys,2
15636,SHAWN EARINGEY,2006-10-13,WEST,C,B,E,80,St Marys,2
15637,PERCY BRIZLAND,2007-06-18,WEST,D,A,B,110,St Marys,2
15638,MALINA TWIGGINS,2006-11-30,WEST,E,B,D,70,St Marys,2
15639,TIMMIE BOTTRILL,2007-09-07,WEST,A,B,C,120,St Marys,2
15640,CHARISSE DONE,2007-08-03,WEST,B,A,D,110,St Marys,2
15641,GERTIE HAGERTY,2007-07-30,WEST,C,B,D,90,St Marys,2
15642,RAMONA FRANCINO,2007-03-28,WEST,B,C,A,120,St Marys,2
15643,HEPHZIBAH FLAY,2006-01-09,WEST,C,C,B,100,St Marys,2
15644,GREGORIUS MOORERUD,2006-11-14,WEST,C,C,D,80,St Marys,2
15645,CASPER ACUTT,2007-09-08,WEST,A,B,A,140,St Marys,2
15646,MAURA STURNEY,2007-10-04,WEST,B,B,C,110,St Marys,2
15647,VASSILI WINCOM,2007-05-06,WEST,B,E,F,50,St Marys,2
15648,CLYWD BERNDSEN,2007-08-13,WEST,C,A,C,110,St Marys,2
15649,EMMY BEBBINGTON,2007-06-02,WEST,C,B,C,100,St Marys,2
15650,LINDY DUNRIDGE,2007-12-04,WEST,A,B,C,120,St Marys,2
